E:\Major Project\New\IMG\center_2021_05_20_20_48_33_321.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_321.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_321.jpg, 0, 0, 0, 29.60256
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_428.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_428.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_428.jpg, 0, 0.1709904, 0, 29.35609
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_533.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_533.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_533.jpg, 0, 0.4862013, 0, 29.45163
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_638.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_638.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_638.jpg, 0, 0.775992, 0, 29.90959
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_746.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_746.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_746.jpg, 0, 1, 0, 30.18984
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_850.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_850.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_850.jpg, -0.2121525, 1, 0, 30.17839
E:\Major Project\New\IMG\center_2021_05_20_20_48_33_956.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_33_956.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_33_956.jpg, 0, 1, 0, 30.18981
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_061.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_061.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_061.jpg, 0, 1, 0, 30.19028
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_165.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_165.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_165.jpg, 0, 1, 0, 30.19025
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_270.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_270.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_270.jpg, -0.2928117, 1, 0, 30.169
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_375.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_375.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_375.jpg, -0.5836874, 1, 0, 30.13135
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_482.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_482.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_482.jpg, -0.2170164, 1, 0, 30.19417
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_586.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_586.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_586.jpg, 0, 1, 0, 30.18616
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_694.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_694.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_694.jpg, 0, 1, 0, 30.18994
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_796.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_796.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_796.jpg, 0, 1, 0, 30.19026
E:\Major Project\New\IMG\center_2021_05_20_20_48_34_902.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_34_902.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_34_902.jpg, 0, 1, 0, 30.19031
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_008.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_008.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_008.jpg, -0.2207781, 1, 0, 30.17739
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_107.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_107.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_107.jpg, -0.2334567, 1, 0, 30.18663
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_217.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_217.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_217.jpg, 0, 1, 0, 30.18859
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_317.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_317.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_317.jpg, 0, 1, 0, 30.19012
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_420.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_420.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_420.jpg, 0, 1, 0, 30.19029
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_521.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_521.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_521.jpg, 0, 1, 0, 30.19029
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_622.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_622.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_622.jpg, 0, 1, 0, 30.19028
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_730.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_730.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_730.jpg, 0, 1, 0, 30.19028
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_840.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_840.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_840.jpg, 0, 1, 0, 30.19031
E:\Major Project\New\IMG\center_2021_05_20_20_48_35_950.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_35_950.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_35_950.jpg, 0, 1, 0, 30.18971
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_055.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_055.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_055.jpg, 0, 1, 0, 30.19028
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_158.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_158.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_158.jpg, 0, 1, 0, 30.19004
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_259.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_259.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_259.jpg, 0, 1, 0, 30.19034
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_362.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_362.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_362.jpg, -0.1772103, 1, 0, 30.18139
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_467.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_467.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_467.jpg, -0.2570802, 1, 0, 30.18254
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_572.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_572.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_572.jpg, 0, 1, 0, 30.18785
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_679.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_679.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_679.jpg, 0, 1, 0, 30.19011
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_782.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_782.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_782.jpg, 0, 1, 0, 30.1903
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_886.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_886.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_886.jpg, -0.1301448, 1, 0, 30.1864
E:\Major Project\New\IMG\center_2021_05_20_20_48_36_992.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_36_992.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_36_992.jpg, -0.4216565, 1, 0, 30.15255
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_099.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_099.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_099.jpg, -0.07606764, 1, 0, 30.19098
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_205.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_205.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_205.jpg, 0, 1, 0, 30.18962
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_306.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_306.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_306.jpg, 0, 1, 0, 30.19023
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_414.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_414.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_414.jpg, 0, 1, 0, 30.19026
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_521.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_521.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_521.jpg, 0, 1, 0, 30.19034
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_623.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_623.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_623.jpg, 0, 1, 0, 30.19027
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_728.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_728.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_728.jpg, 0, 1, 0, 30.19029
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_832.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_832.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_832.jpg, 0, 1, 0, 30.19028
E:\Major Project\New\IMG\center_2021_05_20_20_48_37_935.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_37_935.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_37_935.jpg, -0.2596314, 1, 0, 30.17361
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_043.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_043.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_043.jpg, 0, 1, 0, 30.18927
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_147.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_147.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_147.jpg, 0, 1, 0, 30.19009
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_249.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_249.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_249.jpg, 0, 1, 0, 30.19027
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_350.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_350.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_350.jpg, 0, 1, 0, 30.19031
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_453.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_453.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_453.jpg, 0, 1, 0, 30.1903
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_678.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_678.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_678.jpg, -0.6605649, 1, 0, 30.14283
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_775.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_775.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_775.jpg, -0.3892902, 1, 0, 30.20055
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_884.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_884.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_884.jpg, -0.03073889, 1, 0, 30.1847
E:\Major Project\New\IMG\center_2021_05_20_20_48_38_990.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_38_990.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_38_990.jpg, 0, 1, 0, 30.18781
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_094.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_094.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_094.jpg, 0, 1, 0, 30.18871
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_200.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_200.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_200.jpg, 0.2049423, 0.8731765, 0, 30.15382
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_302.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_302.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_302.jpg, 0.5126031, 0.5655158, 0, 30.04497
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_406.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_406.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_406.jpg, 0.822871, 0.255248, 0, 29.85086
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_513.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_513.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_513.jpg, 0.7523522, 0, 0, 29.33057
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_617.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_617.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_617.jpg, 0.4602945, 0, 0, 29.03607
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_718.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_718.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_718.jpg, 0.1111212, 0, 0, 28.73595
E:\Major Project\New\IMG\center_2021_05_20_20_48_39_823.jpg, E:\Major Project\New\IMG\left_2021_05_20_20_48_39_823.jpg, E:\Major Project\New\IMG\right_2021_05_20_20_48_39_823.jpg, 0, 0, 0, 28.42645
